Lectura analógica,Tiempo
189.0,619.0
190.0,619.0
178.0,619.0
179.0,619.0
184.0,619.0
144.0,619.0
146.0,619.0
146.0,619.0
151.0,619.0
163.0,619.0
156.0,619.0
157.0,619.0
162.0,619.0
206.0,619.0
196.0,619.0
197.0,619.0
202.0,619.0
158.0,619.0
183.0,619.0
184.0,619.0
189.0,619.0
164.0,619.0
165.0,619.0
165.0,619.0
170.0,619.0
205.0,619.0
172.0,619.0
173.0,619.0
178.0,619.0
179.0,642.0
182.0,642.0
183.0,642.0
188.0,642.0
190.0,642.0
178.0,642.0
178.0,642.0
183.0,642.0
142.0,642.0
144.0,642.0
144.0,642.0
151.0,642.0
162.0,642.0
155.0,642.0
155.0,642.0
161.0,642.0
206.0,642.0
197.0,642.0
198.0,642.0
202.0,642.0
158.0,642.0
182.0,642.0
183.0,642.0
188.0,642.0
162.0,642.0
163.0,642.0
164.0,642.0
169.0,642.0
204.0,642.0
170.0,642.0
171.0,642.0
177.0,642.0
178.0,664.0
180.0,664.0
181.0,664.0
187.0,664.0
188.0,664.0
176.0,664.0
178.0,664.0
183.0,664.0
140.0,664.0
142.0,664.0
142.0,664.0
149.0,664.0
161.0,664.0
153.0,664.0
154.0,664.0
159.0,664.0
206.0,664.0
196.0,664.0
198.0,664.0
203.0,664.0
157.0,664.0
182.0,664.0
182.0,664.0
188.0,664.0
159.0,664.0
162.0,664.0
162.0,664.0
167.0,664.0
203.0,664.0
169.0,664.0
170.0,664.0
175.0,664.0
178.0,686.0
180.0,686.0
181.0,686.0
187.0,686.0
188.0,686.0
177.0,686.0
177.0,686.0
182.0,686.0
137.0,686.0
140.0,686.0
140.0,686.0
146.0,686.0
159.0,686.0
151.0,686.0
152.0,686.0
157.0,686.0
205.0,686.0
196.0,686.0
197.0,686.0
201.0,686.0
156.0,686.0
181.0,686.0
182.0,686.0
187.0,686.0
157.0,686.0
160.0,686.0
160.0,686.0
165.0,686.0
203.0,686.0
168.0,686.0
169.0,686.0
175.0,686.0
177.0,708.0
180.0,708.0
181.0,708.0
186.0,708.0
186.0,708.0
175.0,708.0
176.0,708.0
181.0,708.0
135.0,708.0
139.0,708.0
139.0,708.0
145.0,708.0
158.0,708.0
150.0,708.0
151.0,708.0
156.0,708.0
206.0,708.0
196.0,708.0
197.0,708.0
201.0,708.0
157.0,708.0
181.0,708.0
180.0,708.0
186.0,708.0
155.0,708.0
158.0,708.0
158.0,708.0
164.0,708.0
203.0,708.0
168.0,708.0
169.0,708.0
174.0,708.0
177.0,731.0
180.0,731.0
181.0,731.0
186.0,731.0
186.0,731.0
174.0,731.0
176.0,731.0
181.0,731.0
133.0,731.0
136.0,731.0
137.0,731.0
143.0,731.0
156.0,731.0
148.0,731.0
149.0,731.0
155.0,731.0
205.0,731.0
196.0,731.0
196.0,731.0
201.0,731.0
155.0,731.0
180.0,731.0
180.0,731.0
186.0,731.0
154.0,731.0
156.0,731.0
157.0,731.0
163.0,731.0
203.0,731.0
167.0,731.0
168.0,731.0
173.0,731.0
176.0,752.0
179.0,752.0
181.0,752.0
186.0,752.0
186.0,752.0
175.0,752.0
176.0,752.0
181.0,752.0
131.0,752.0
135.0,752.0
136.0,752.0
142.0,752.0
155.0,752.0
146.0,752.0
148.0,752.0
153.0,752.0
205.0,752.0
195.0,752.0
196.0,752.0
200.0,752.0
155.0,752.0
179.0,752.0
180.0,752.0
185.0,752.0
151.0,752.0
156.0,752.0
156.0,752.0
162.0,752.0
203.0,752.0
167.0,752.0
168.0,752.0
173.0,752.0
175.0,775.0
180.0,775.0
181.0,775.0
186.0,775.0
185.0,775.0
175.0,775.0
175.0,775.0
180.0,775.0
130.0,775.0
133.0,775.0
134.0,775.0
140.0,775.0
153.0,775.0
144.0,775.0
147.0,775.0
152.0,775.0
206.0,775.0
196.0,775.0
197.0,775.0
201.0,775.0
155.0,775.0
179.0,775.0
180.0,775.0
185.0,775.0
150.0,775.0
155.0,775.0
155.0,775.0
160.0,775.0
203.0,775.0
166.0,775.0
167.0,775.0
172.0,775.0
176.0,797.0
181.0,797.0
182.0,797.0
186.0,797.0
186.0,797.0
174.0,797.0
174.0,797.0
179.0,797.0
127.0,797.0
131.0,797.0
132.0,797.0
138.0,797.0
151.0,797.0
144.0,797.0
144.0,797.0
150.0,797.0
205.0,797.0
195.0,797.0
196.0,797.0
201.0,797.0
154.0,797.0
178.0,797.0
179.0,797.0
184.0,797.0
148.0,797.0
153.0,797.0
153.0,797.0
159.0,797.0
203.0,797.0
165.0,797.0
166.0,797.0
173.0,797.0
175.0,819.0
178.0,819.0
180.0,819.0
185.0,819.0
184.0,819.0
173.0,819.0
173.0,819.0
179.0,819.0
125.0,819.0
130.0,819.0
131.0,819.0
137.0,819.0
150.0,819.0
142.0,819.0
143.0,819.0
149.0,819.0
204.0,819.0
195.0,819.0
196.0,819.0
201.0,819.0
153.0,819.0
178.0,819.0
178.0,819.0
183.0,819.0
146.0,819.0
152.0,819.0
152.0,819.0
158.0,819.0
203.0,819.0
165.0,819.0
165.0,819.0
171.0,819.0
174.0,841.0
178.0,841.0
179.0,841.0
185.0,841.0
183.0,841.0
173.0,841.0
173.0,841.0
178.0,841.0
123.0,841.0
128.0,841.0
129.0,841.0
135.0,841.0
149.0,841.0
141.0,841.0
141.0,841.0
147.0,841.0
204.0,841.0
194.0,841.0
195.0,841.0
201.0,841.0
153.0,841.0
178.0,841.0
178.0,841.0
184.0,841.0
144.0,841.0
152.0,841.0
152.0,841.0
157.0,841.0
203.0,841.0
164.0,841.0
165.0,841.0
170.0,841.0
175.0,864.0
178.0,864.0
180.0,864.0
184.0,864.0
184.0,864.0
173.0,864.0
174.0,864.0
179.0,864.0
122.0,864.0
128.0,864.0
128.0,864.0
134.0,864.0
149.0,864.0
140.0,864.0
141.0,864.0
146.0,864.0
204.0,864.0
194.0,864.0
196.0,864.0
200.0,864.0
154.0,864.0
177.0,864.0
178.0,864.0
183.0,864.0
143.0,864.0
149.0,864.0
